original	selected	orbit_size	selected_index	used_for_strict
OX-OX--OOOO-OOO--O-XXOXO-XOOO-XXX-OOOX-X-O-X---O---OX--XOXOXO-X-	O-OXXOX--OXX---X-OO-X---XOXOO-XOO-XOOXOX-O-OO--OXOOX-O-XOO--X--O	16	1	false
OXOOOX-OX-OOOOXXX-XX-OO-XOOOOXXOXOOOO-OOX-OOO-XO-O-XOO-XX-O-O---	---O-O-XX-OOX-O-OX-OOO-XOO-OOOOXOXXOOOOX-OO-XX-XXXOOOO-XO-XOOOXO	16	8	false
-XOXXXXXXXO-XOO-OXXOXO-XXOXXOXOOXOOOXOX-OXXXX-XX----OOOXOXOO--O-	X-XOOXO-O-OXXOOOX-OXOOXXX-OXOX-O-XOOXOOO-X-XOXXOXXOOX-XO-OO-XO-O	16	3	false
OOXXX-X-OX-O-OXXXXX-OO-O--XXXOO-XXXXX-OXO---X--X---XXOXOX--XX---	-X-XXXOOXXO-O-XOO-OO-XXX-OOXXX--XO-XXXXXX--X---OOXOXX------XX--X	16	13	false
-O-XXOXXO-O---O--OOX-X----OXOOXO-OXOOOOO-OXOOO---OOO--OOOXXX-O--	-X-OOXOOX-X---X--XXO-O----XOXXOX-XOXXXXX-XOXXX---XXX--XXXOOO-X--	16	6	false
XOXX-OOOXO-XOOXOXOX-O-XXXXOXXXOX-OOXOXX-OXXXX-O--O--O-O--X-O----	XOXX-OOOXO-XOOXOXOX-O-XXXXOXXXOX-OOXOXX-OXXXX-O--O--O-O--X-O----	16	0	false
-OXOXXOXOO-XX-OX-OX--OXOXOXOXOO-O--OOOX-XOXX-O--O--O-XXOXO-X----	-X-OXOXOXXXX-X-XO-OO-O--XO-XXOXOOO-OX---O-XXXXO-XXOXO-O-OOX---X-	16	7	false
XO-X--XXO-X-XXO-OXXOX--XX-OOX--XOXXOX-XOOX-OOOO-XOOX---OOOO--O-X	O-OOX-XOOX--OX---O---X-X-OOOOX--O-XXXXO--OOXO-XXX-O-OOXXOXXOXXOX	16	13	false
-OXOOOOOOOO----X-X-OO-O-XOOXO-OXOX-OOXO-O--OX---XX-O--XOXXX---X-	XXX---X-XX-O--XOO--OX---OX-OOXO-XOOXO-OX-X-OO-O-OOO----X-OXOOOOO	16	2	false
O-X--O--O---O-OXXO-O-OXOXX-OXOXOX--XX-X-OOXX-XOOXX---O-XX---X---	-XOO-OX--OXXXO--O-OO-XO--O-XX--X--OOXX--X----X----OX-OX-OOXXXOXX	16	15	false
OO--XXOOXO-OOO-XX-O-X-OXXXOOOO-O---OOO-O-OX-OO-XXX----XXXXXXXXO-	XXXXXXO-XX----XX-OX-OO-X---OOO-OXXOOOO-OX-O-X-OXXO-OOO-XOO--XXOO	16	4	false
X--XO-OO-X-XOOOOXOO-XOX-OOXXOOXXXOOXXXXXXX-XO-OX-OXOXOOOO---XXX-	X---OOO--XOXOXXXOO-OX-XOOXXOOOOOXXOOXXOOOXX-OXO--O-OXXXXO--OX-XX	16	15	false
--XXOXX-OOXOXX-XXOOXOXX--XOXX-XXXO-OO-XXXOXX--XO-XXXX--XO-XOXX--	-OOXOO--O-OOXOXX-OOXOXXOOO-OOXO-OO-XX-XOXO--OOXOO--OOOO---OOXO-X	16	15	false
-X---OOOOOOX---X---XOO-X---OO--OO-OOXXOX-OOXOOXXX-XOX-O--XO--X--	-O--O-X-XO---O-X-O--OOXO-XXOOXO---OOXOX-O-O-XO-XO---OXO-OXXOXX--	16	8	false
XX--XX-XOOO--OX---XO-XO--XOOXOXX-OOXXXOXXX-XO--O-OO-XX-OO-OXO-X-	X-XOX-O--XX-OO-XOO-OX--X-XXOOOXO-OXXOXOO--OX-OX-XXX--XO-OO--OO-O	16	0	false
XOX-OXXOOXXOXO-X-OOOXOOXOOOOXXX--O-XXX-O-OO-XXXOOOOO-O-OXOO-X-O-	-XXX-OOXX-O-OX-O-XOOOXXOO-OOOOOX-X-OXXX-XXX-XXOOXXXXXXOXOX--X-XO	16	5	false
-XX--XXXX-OXO-OX-X-XOO-OX--OOO--XXXXO-OOOX-OX-XOO-OX-OOXO--XX-O-	-O-XX--OXOO-XO-OOX-XO-XOOO-OXXXX--OOO--XO-OOX-X-XO-OXO-XXXX--XX-	16	11	false
OO--OXOXXOO-XX--XX----O-OXOOXO--OXXXX-OO--OOOXXOXOOX--XO--XXXO--	XOOXX-O-XXOOO-X--X-XOXXO---XOXOOXO-OOX-OOO-X-O-XX-X-XOO-O---XXX-	16	11	false
-OXX--OX-O---O-O--X-OX--XO-XOXO-XXOOOO--X--O--XXO-XO-X-OXOXO----	OXOX----X-OX-O-XO--X--OOOOXXXX--OX-OXOX---O-XO---X---X-X-XOO--XO	16	10	false
X-OOO--XOO-O--XOOXO-OOX-OOOOOXO--O-OOXX---OXOX--O-XO--XXXXOO---O	OX----OX-OOXO-O---XOOO--X-XXXX--XX-XXOXXX-XX-XOX-XOXX--OOXXX--XO	16	6	false
XXXO-XOX--OX-X-OX--O-XXOX--OXO-OX-XOXXO-X----XX-O-XX-O-O-XO-OX--	OXXX--X-X-O-XO--OOOXOOXO---OO--XXOXXX-O-OX--O-OXO------OO-OOOOX-	16	7	false
X-O-OX-XXO--X-X--XO--X--OOXOOX---XOOX--OX--OXOOXX--XX-OO--XX-O--	-XOX---O-XX---O-X-X-OO-O-OOOX-OXOOXXX---O--XOX-X---OXOX--OO-X-OO	16	4	false
XOOOX--X-XXOX---O-OXOX-XOXXXX-OO-X-XO-OOX---OO-OX-O-XXXO--X-----	-XX-OO-X---XX-XOXO--XOXO---XXXOO-XOOXOXX-XO--X---X-OO----OOOOX-X	16	15	false
O-O-XOOXXXOO-X-OOO-OOOXOOOOOOOOX--XOXXXOOOXXXO-XXXXXOOOOO-OO-O-O	X-X-XX-XXXXXOOOOO-XOOOXXXOOOXO--OXXXXXXXXOXXX-XXX-O-XXOOOXXO-X-X	16	10	false
O-OX-X-XO--OXXX-X-OX--XXXXXXO-XX---OO-O-XXXXOXOO-XXXX--OX-OXXX--	--OOOX-OX--OOOO-XXOXOOOO-X-XX---OO-XOOOOOO--OX-O-OOOX--XO-O-OX-X	16	11	false
X-O---OX-OX-XO-OXO-XOX-X--OXOX-O-OOOOO-OXXXXOX--X--OXO-XXO--O---	---X--XOO-XOX--O--OXOOOOX-XXXXX-X-OXOX--O-OXO-XOX-XO-OX-OX---X-O	16	5	false
XX-XXXOOOXOXO-XOXOO--O-O--OOXO-O---OXOOXXOOOO-O-XOX-OXOXOOX-OO-O	OX-XOOOO-OOO--XOOX-OOO-XOOOXX-OX--OOO-XXXXO-OOO-OOO--OXXOXX--XOX	16	10	false
-OXXO-OOXOX-OXOOO-X-O-OXOO-XO-XXOOXXXOOOOOO--X-O-OXXX-OOO-XXX-O-	-OXXO-OOXOX-OXOOO-X-O-OXOO-XO-XXOOXXXOOOOOO--X-O-OXXX-OOO-XXX-O-	16	3	false
O--OXX-OO-XXOXXXOXO--OXXX--OOXXXOOOXOX-O-OXOOX-XOXXXXOX--OO-OX--	-OO-OX--OXXXXOX--OXOOX-XOOOXOX-OX--OOXXXOXO--OXXO-XXOXXXO--OXX-O	16	8	false
OOX-XXXXO--XXX-O-XXX-X--XO-XOO--O-XOXO-XXO-XX-O--XXXOXXOXO---X--	OX---O---OOOXOOXOX-OO-X-X-OXOX-OOX-OXX---OOO-O--X--OOO-XXXO-OOOO	16	1	false
OX-XX-XXO-OX-XX-O-XOOO-X-X-OXO---XXOOO--XO-OXX-X-OXOOOXXXO-OX---	---XO-OXXXOOOXO-X-XXO-OX--OOOXX---OXO-X-X-OOOX-O-XX-XO-OXX-XX-XO	16	8	false
OXXXOOXXX--OOOXOO-OOXXOO--XOO-O-OOXXOX-X-OOXOXX-OOO-O-OXOXOOXX-O	XOX-X-XXO---XXXOO-XOOXXXOXXXOO-XXXOXXXXOXXO-OO-OOOXX-OX-OXX-O-OX	16	8	false
-X-OXOXOXO-OOO--XOXXOO---XXOXXOO-X-OXO--XX--XOOOO--X-X-X-XOOX-O-	-X-OXXO-O-O-O--XXXXO--OO--XOX-O-XXOOXOO---XXOOXO--XXX-XOXOXOX-O-	16	3	false
O--O-X-XO--XOOX-OXX--X---XOXOXOXXXOXO-O-XOOXX--XXOOO-O--OXXX---X	O-O-O--O---XX-O--X--OOXO--OXX-X-OXOOO-OXOXXXXO--OXXOOO--XOOO-XXX	16	15	false
XOOO--XOO-XXOX-OXXO--O-OO--XXOXOXXXOOO-XO--XOOOOOXXOO--XXOX-X--O	OOOOXOXOX--X-O---XOOOO---O-XOOOXOX-XOXO-OXO-X-XXO-X-X-XOXOXOXOOX	16	11	false
OOXX--XOOO-XOO-OOOOO-O---OXOX---O--OXX-XOXO-XOO-OOOXXOXXXXO--O-O	XXX-XXXOXXXX-OXOO-XO-XXXOOXXX-O--X-OOOO--XX-OXXXO----XO-XX--O-OX	16	9	false
O--XXXXXXOX-OOXXOXO--X-OOXXXX--XX-OXXXXXXXXOOOXOOO---X-XOOOOO-X-	-X-OOOOOX-X---OOOXOOOXXXXXXXXO-XX--XXXXOO-X--OXOXXOO-XOXXXXXX--O	16	3	false
XOOOO-XOXXO-OOXX-X--XO-XOOOXX-XXX--OXXOXXXXXXX-OO-XO-OXO-OX-----	-OOXXXXO-X-OX-XX-OXX-OO---XXXXOO-OXOX--OXXX-O-OOO-X-OXXO-OXXO-XX	16	15	false
---X-X--O---OXX-XOXOOOXOOX-OOXOO-XOOXXXX-XOO-XXXO-XXXX-XXOXO----	-XXXOO----XXOXX--XXXXOXX-X-XOOO-OXOOOO-XXXOO-X--O-XXXO--XO--OXO-	16	7	false
O--O-O-XXXOOOO-OX--OOO-OOXOOOOXXX--OX-OOOXOXOO-O-XXXOXXXX-X----X	X-O-O--OO-OOOOXXO-OOO--XXXOOOOXOOO-XO--XO-OOXOXOXXXOXXX-X----X-X	16	14	false
-X-XO-OXXXXOOO-XXOX-XOOX-XOOOXXOOX-OOOX----OOO-XOXO--OOXXX-O--O-	-O--O-XXXOO--OXOX-OOO----XOOO-XOOXXOOOX-XOOX-XOXX-OOOXXXXO-OX-X-	16	9	false
XO--OXXXXOXO-O-O--O-XOX---OOX-O----XX-XX-O-OXO-OOOOX-OO-OXXO-X-X	OX--XOOOOXOX-X-X--X-OXO---XXO-X----OO-OO-X-XOX-XXXXO-XX-XOOX-O-O	16	2	false
---XX--XOXXXXX-X--OXXXOXOXXXX-X--OOOOXO----OXXXOXO-OOOXO-OX-----	X--XX---X-XXXXXOXOXXXO---X-XXXXO-OXOOOO-OXXXO---OXOOO-OX-----XO-	16	9	false
O-OXXOOX-OXXOOO-O-XX--O-OXOOXOOO--OXO-XOXX-OO--OXXX-OO-OO-O-OOO-	OXXOOX-X-XXXOOX--X--OO-XXXXOXXOXXO-XOX--X--XX-OOX-XX-OOO-XXX-X-X	16	14	false
X---OXOXO-OXOXXXXX-O-OO----OXOX-X-OXOOXXXX-XOOO-OOX-XXXOOO-XOO--	XOX-XXOO--X--XOO-O--O-X--XOOXX-XOO-XOOXOXXOOOOXOOXOXXOX-XX--X-O-	16	4	false
OO----X-X-O-OOX-XXOX--OOXX-XOXOXX--OO-XXO----OXOXXO-XXOOXX-XX---	XXOXXXXOXX--XX-O-O---OO-X--OXX--XX-OO-O--XO-X-O--OXXOOXX-OOXXO--	16	5	false
-X-X-OOOXXO---XO-XOX-O-X---XX-XOXXOXOO--X---O-OX-XOXX--XX-OOXX--	O-OO--O--O-O-OOOXX-X-XX-XO-OOO-OOOXXO---O--X-X-X--X-O-OX-OO-XOXX	16	14	false
-O-XO-OX-OOOX--OO--X--X-XX-XOO-XXXXXXX---OXOXOXXO-XX-OO-X-X--X--	OX-XO-X-X--OXXX--O--O--XO-XXO-OO--OOOOOOOOXOXOX--XX-OO-X--O--O-O	16	1	false
XXOX--OOXXOOOXOO---XO-XX-X-OO-X-O-OOOXXOOX-O--OOOXX-O--XO-XOX-X-	OOXO--XXOOXXXOXX---OX-OO-O-XX-O-X-XXXOOXXO-X--XXXOO-X--OX-OXO-O-	16	1	false
XOX--XOOOOXXOOXXOOXXX-X-XXXOOO-O---OOO-O-XXOX--XO-OOO-OO-OXOO---	-X--OXXOX-O-OXXXOXO-OOOOXXXXXOO-XXOXXOX----XX-XO-X---OOX-XOXX-OX	16	13	false
OXXX-OXXOXOXOO-O--O-X-OO--OXXXOO--OXO-XO--OO------O-OXXOO-OOXO--	-O-OOOOX-X-XOO-XOX--X-OOXO-OXXO-O-OXX-XXOOOOOOOX------XXO-----OO	16	1	false
XXOXO-O-OO-OOX----X--XXX-X-OOO-OX--OO-XOXOOXXOXXOOO-OX---XXOO---	OX--OOX-OX-O-XXOX-O--XXOOX-XXO-XXX-XXOXX-OOX-XO-X-O-OO----OXXO--	16	2	false
XXOXXO-XXOXX-XXXO--O-X--O--OXO-X-OXOO--OX--XO--X-X--X--X-O---X--	--X-OOXXOX-O--OX---X--XO--XOOOXX-XOOX--XX---OXXO------X--XXOX-XX	16	14	false
OX-XO-OXXOOXXX-OX-OOX--OX--XX-XOXOXOXXOX-XXOO-X-X--X-O--XX-X---O	XOOOO-OOOX--XO-O-XX-OO--OOXOXXOOXOOOOX---O--O-X-X--OXO--OXXXO--X	16	13	false
OXX-OOX----XX-OO-O-XXXOOXXOOOX-XXX-OX-O-XX-XOXOOOOO-OOOXX-X-XO--	X-X-XO--OOO-OOOXXX-XOXOOXX-OX-O-XXOOOX-X-O-XXXOO---XX-OOOXX-OOX-	16	8	false
X---XO-OO-OOX-X-XX-OO-XOX-OXX-O-XXOXOO-XX-OXO--OXX-OX-OXO--O--O-	X---XO-OO-OOX-X-XX-OO-XOX-OXX-O-XXOXOO-XX-OXO--OXX-OX-OXO--O--O-	16	0	false
O-O--OXOOX-OXXXXOXO-OXOOXX-XXOX-O-XOOOOXOO-X-OO--OOXX--OO-X---X-	X-X--XOXXO-XOOOOXOX-XOXXOO-OOXO-X-OXXXXOXX-O-XX--XXOO--XX-O---O-	16	0	false
X-OXXXOOOXOOXXOOO--O-XXOXO-XOOXXO-XXO-XXOXOO-OOOOO-O----XOOOX--X	OXXOXXXO-O-X-OXXXX--OX-XOXXOOXXXOO-XX--OOOOX-X--XXOOOX--XXXOOX-O	16	3	false
--OXX--O-OO----OO-O-XXOOOXOXXXXOOOOOXXXO--O-XX-OXXO-XOOXXOX-OX--	-XOOOOOO-O-XXO--XOXXXX--OXXXXX-X---OX--XXOOOOOOOOX-OX-O-XX-OOO--	16	1	false
-O-OXXO--OXXXOX-XOOXO-O--OXXXXOO-O-OOOX-OOXOX-XO-X-O--X--O--O---	---O--O--X--O-X-OX-XOXOO-XOOO-O-OOXXXXO--O-OXOOX-XOXXXO--OXXO-O-	16	6	false
XOOOXOOX-X---OOXX-OX--XXOXOXO-X-XOOOXOOOX-X-X-XOOOXO-XOOOXO-OO-X	O-OXOOXXXO-OX-XOX-XXXOOXX-OOX-X-O--XOO-XXX--X-OXXXOOXOX-OOO-XXXO	16	6	false
XXOO-XXX-XOXOXXX---X-XO---OXXOXO-X-XOOXO-O-O--XXXOO-OXXXXXO-OOX-	XX-----XXOOX--XXOO--O-OO--OXXXXOOO-OX-O-OX-OOXXXXXXXXOXX-XXOO-XX	16	13	false
XX--XO-O-XX-X--X--X-X-OXXXOXOOX--XOXOOOXXXOX-XOOOO-OO--OX-OO-XO-	XOX-X--X-OXXX-XXO-OOOXX-OOXXX----O-OOXXXX-XOO--OO-OOXO---OOX-XXO	16	9	false
OX-XO-XX-X-X--OX-OO--O-O--XXXX-OOXOOX-OXOXO----O-OOOO-XOXXXOOO--	XX-OX-XOXO--X-X-O-O--OO-O-XXXX--XO-XOOXOO----OXOOX-OOOO---OOOXXX	16	15	false
O-OOX-XO---X-OOX--X---OXX-OXXOXXX-XXX---X-X-XXX-OOOO-OXXXO----O-	-O----OXXXO-OOOO-XXX-X-X---XXX-XXXOXXO-XXO---X--XOO-X---OX-XOO-O	16	2	false
OO-O-OXO--O-OOO-XOOXOXOOXO-XXXOXO-OOO---X---OXOOX-O-X--X-XO-OX--	XOX-X-XX-XXX-X--XXOXOXXOOXOOO-XO---XXX-XXXOX---OO--O-X-O--OX-XO-	16	6	false
OOXO-OX--X--O-O-XO-X-X-XOX-OOOOXO-OXXOO-OOOO-XOOXO-O--O-O--O----	--X-OO---XXXX-XO--OXXO-X---OX-X-XXXOXO-X--XX---O-XX-OXOXXOXXXO-X	16	13	false
XOXO-XO-OOXO-O-O-O-X-OXX-O-XX-O-X-XOXOXXO--XOOOXOX--X--OO-OXXO--	-XO-XOXOX-X-XOXXOOX-O-X--X-OO-X-OOXOXO-OOXXXO--XX--O--OX--XOOX-X	16	14	false
XOOOXO-XOOOXXXOXOX-O-X-----XXOXOOOOXXXXXOXXOXXOXX---XXXOOXOOOO--	O-XOXXXOOXOOOXXX--O-X-OXXOXOO---OOOOOXXXOXOOXOOXXOOO---O--XXXXOX	16	14	false
-XOXOX-OX-OOOXXXX--OXOX-O--XOXXOOOXOO--X-XOOOOXOO-X--OOOXXXOX-O-	XXXOX-O-O-X--OOO-XOOOOXOOOXOO--XO--XOXXOX--OXOX-X-OOOXXX-XOXOX-O	16	5	false
XX----XO-X--O-XXXOOX--OOX--XXOOXOXXXXXXX-X-XOXXOO-X-OXOXXOX-OXX-	X-XXO-OXXXO-XX-O--O-X-XX--XXXX---O-XXOOO---OXXXXXXOOXXOXOXOXXOX-	16	7	false
OOX-OOX--OX-OO-O-OX-OXXXO-OXOO-XO-XOOXOXX--XX-OX--OXX-OX-OX-XX--	X--XXO--XXX----XOOOXO-XO---OXOO-XXXXXOOOXXOXO--OO-O-XXX--XOOOOO-	16	1	false
-O--XX-O-X-OO-OOOXXOOXXXO--OOOXXOO-XO--XOX----XOX-XO--X---X--X--	--O--O---O--XO-OXO----OXO--XO-XXOOXXX--XOOOXXOOXXX-XX-O-X-OO--X-	16	13	false
OX-X--O-XXX-O----XO--O-O-XOOXOX-XOOOX-XXO---OO--O-O-XX--OXX-----	XXXO--OXO--XOOOOOX-XXXO----XX--O-OXOO-X--OX-XX-----OO--X---O-X--	16	7	false
XO-XX--XOX-OXXOXXOOX----X-XOX--X-XXXXO-XXOOO-OO---X-XO-XXX-OOX--	-O-OO-OO--X---X-OXXX--O-XO-OO-OOX-XOXOXO-OXOOX--O-XO-XOXO-O-OOXO	16	8	false
X-OXOO-OOOXX---X-XXOOOXXO-XOOOOOOOXXOXO-XO-OXXOX-XXXOX-XOO-X-O--	--X-O-XXO-OXOOO-OXOOX-XO-XOXOOXXXXXXXO-XOOXXXOO-O---OOXXX-XXOX-O	16	6	false
--O-O-OX-XX--XOOXOO----OX-XXX-XOOO-XX-OOO-XXO-OOXXO-OO--OO-OO---	--X-X-XO-OO--OXXOXX----XO-OOO-OXXX-OO-XXX-OOX-XXOOX-XX--XX-XX---	16	5	false
OO--XXXX-O-XOXXOXOXOOO-XO-XOX-OXOXXXOOXXOOX--X-XOO--XO-OXX-O--X-	-XOOOOXOO--OX-OO-XOX-XOO-O-XOXXOX--OXXO---OOOO--OXXO-XXXOXXXXO-X	16	11	false
X-XX-O-XO--OO--XOOX-X-X-XOXXO--O-OOXXOOOXO--X-O-XX-XXXX-O-XO---X	XOOX-XXO--OOOOX-X-XXO--XXO-XX-XO-OXOXXX-O---O-X---X-OOX-XX-OO--X	16	8	false
OO-XX-XXXO-XXOOOOXXX--XOXX-XXOOO-XXOOOX-OX-OXOOO-OOX--O-OOX-O---	OO-OO-XXXXXOO-XOXO--OOOXXXXOO-OO-OXXXOO-XXXOX-OX-X--OXX----X-OXX	16	14	false
OXXX-X-OX--OX-XXOXOXOXX-O-XXXX--X--XX-OOXOOX-XXXXXX---X-O-O-X--O	OX--OX-O-XX-OXX-X-XX-X---XOXX--XXOXXXX--X-OX-OXOX-X--OX-OXOOXXXO	16	6	false
XX-XX-XXOXXXX-X-O--XOX-OXXOXOO-O---OOXXOOO--OXX-O-X-O-XXO-XOO---	-O-XXX-O-OOO--OO--OOXO--XXXXXXOOX--XOOOOOO--X-O---X-O-OOXXX-OXXO	16	9	false
OOOO--O--OOX-XOOOXX-O---XOOXX-O--O-OXX--XX-XOOO-XXOOXO-OOO-O-O--	-O----O-OO-O-O---X--XOOO--OXXOX-OX-XOXOOOOXO--O-OOXOOXXOO-OX-XXO	16	11	false
--OO-O-OXX-OX-XXOX-OXOX-O--XXOO-XXXXX-OX-OXOOXXO-OXOXO-XXOXX-O--	--XX-X-XOO-XO-OOXO-XOXO-X--OOXX-OOOOO-XO-XOXXOOX-XOXOX-OOXOO-X--	16	5	false
O---O-OX-OO--OX-XOO---OX-X-XOX-O-O-OX--XOOOOOX---OO--XXOOXOO-X--	-X-OXO-O-O---XOXOOO-O-X---XOX--XX-XXO---XXX--XX-OXXXOXX-X-X--O-X	16	11	false
XOOXOOOXXXOO--OO-----OOOOO-XXX-O-XOOXOOOX--XXOXX-OX-X-OXO-OXOXX-	O-OXOXX--OX-X-OXX--XXOXX-XOOXOOOOO-XXX-O-----OOOXXOO--OOXOOXOOOX	16	12	false
O-O-X--OO-OX-XO--XX-X--XXXOXO-XOXO-OOX--OOO--OOXO-XX-XOX-OO--X--	-XX-OX-O-OO-X-O-XXOX--X----OOX-X-X-OX-X-OXO-OXOOO-OOXX---OOXX-OO	16	6	false
OOXX--XOO-OOX-OX-O-XOXOX-XXOOX--XXXOXO-XXO--OXOX--O-OX-OOOOO-X--	--O-XXXXX-OX-X--OXOX--XOO-XOXOOO--OXXOO-OXOXO-X-OX-OXX-XXO--OOXX	16	14	false
O-XXXOOOX-O-OO-O--OO-OX-XX-XXOOOOX-XXOX-O-OXXXO-X-XX-OOOXOOO---X	XXXOOO-XX-XX-X-O-OX-XX--XXXOO-OO-OXOO-OX-XOOOX-XXXX-OO-OO---XXXO	16	7	false
O-XXOXO--XO-XXO-XXX---XO--OXXXXO--OOOX-XOOOXO-XXOO--XXX-O-XX-X--	X-OO-O--XX--OOO-XXXOX-OO--XXXO-O--XOOOOXOOO---OX-OX-OOX-X-OOXOX-	16	11	false
O-XXOX-O-XOO-O--X-XXXXXOX--XXX-XOO-XOOXXXXXXXXOOXOOO-OOXXXXX---X	X-OXOO-X--X-XXO-XOOOOO-OO-OOO--OOOXXO-XXXXOOOOOOOXX-XXXOO---OOOO	16	1	false
XXX-X-OXOOXXO--XXXXO--O-X-XXXXO-OOOXOOOXO-XO-OO-OOXX--XXXXOX-O-X	OO--O-OOX-XXXXO----OXX-XOX-OX----OXOOXOOOOOOXOOXOXO-X-XOOXOOXXXO	16	7	false
XX---OOOX-OOOXO-X-OOOOX-XXXXX-OXOX-OXO--OO-----O-OX-XOX-OXX--O--	--O-X--O-X--OXOOOO-O-OXO-X-XXOO----OXOO-XX--XOO-XOOXX--XO-OOXXXX	16	15	false
OXXOXOOXO----O--OXXOO-XX-OOXXOX-O--OOOXX-OOXOXO--XXO-XOXOOXO--O-	X-X-X-X-O-XXXOOOOO-OOXX-X-OXOO--O-OXOXOOX-XO-OXXX-XO-OXOOOO-O--O	16	0	false
O-X-XX-OOO--OOX-XOOXXXOO-OXXOX-XXXXOXXXXX-OXOXXX----XOXXX--XOXO-	X-XOOOO--OX-OOOXOXOOOOXOOXOXOXOX--OOXO-OO-XOOX---XXXO---XXO-OO-O	16	0	false
X-X-XO-XX---XX-XOX-XX-OXXO-OXO-X-X-XX--OOXO-XX-XXX-OOOXXX--O-X--	-XXOXXXX-X---O--XOX-O-XO-OXXXXXXOO-XOX----O----X-XXXOX--XXO-XOXX	16	14	false
--X-OO-X-XXO-XOO-OO-O-X-OOOOXO--OXXXOO-OO--OXOX---XOOXOOXO-XO---	X-OO-X--OOX-OXX--X-O-OO---OXOOOOO-OOXXXO-XOXO--OOOXOOX-----OX-OX	16	15	false
XX--O--XOO---XXXOX-OX-XOO--XXXOOXX-XO-O---X-XO--X-XO-XXOXOX----O	XOOOX-XXXOX-X--O-----XXX--OXX-O-O-XXOX---X-X-OX--XXOO-X-XXOO--OO	16	0	false
-OOOOXO--X--OX--OXOXX-XX-OXXOXXO---OX-OOO-O--XO--OXO-OOO--O-X---	-XXXXOX--O--XO--XOXOO-OO-XOOXOOX---XO-XXX-X--OX--XOX-XXX--X-O---	16	4	false
OXOXX--OOOXXX-O-XOOOOXX-XOOXXXX-OOXOOXXOOOOXO-XXO-OXO--OX-O--OO-	O--XXOXO-O-XXXOO-XXOOOOX-XXXXOOXOXXOOXOOXX-OXOOOO--OXO-O-OO--O-X	16	10	false
XX-OXX-OOO-XXX-XO-OX-O-O-XXXXX--XX-XO-X-XOOOOXXXO--OXXOXXXX-XX-O	XOO--XOX-XOO----OOO-OXOOOOXXO-OO-XXOOOOXO-X-OX--O-XOO-XOOXOO-XXO	16	7	false
OOOXXXOOXOOXOX-XO--X-O-XOO-XOOXX-X-XXOXO-X---X-X-XOOXOXXX-X-O-X-	O---XXOX-OOOX-XXOX----XX-X-OOOOOXO-OX-XO-XOXXXOOOO-OO--X-OOXOOOX	16	11	false
OO-OOX-O--OXXXOO-OXOXX-OO--XOXOO-OXXOOOXOOX-OOOXXXO-X-OXOXO-OO--	-OOOXXXX-XXXX-X-X-XXOOOOXOXXXOOX---OOXOXXXOO-OX-OOXX-X-XXOX-X--X	16	10	false
X----XXX-XO-OXOXXXOX-O-XO-OXO--X--OXO-X-O-OX-XXOX-OOX-OXOO-XX---	-OX-OOOO-XOO--XO--O--XOOOO-XX-X-OXOOOO---XXXXXX-X----OO-XOX-XO-O	16	4	false
O---O-XX-OOOOO-XO-O-O-OO---XO-OOXO-OXXO-O-OXX-XXXO-XXO-OXX-OOO--	OOXX-OX-O-XXXO---X--O-XXXXXXOOOX-X-OXOOX-XX--X---X--X-XOX-X-OXOO	16	6	false
XO-X--OXXXOOXOOO-OXO--XX-XXOXXOOX-OXOOOOOXXOX-OOOOOOO--OOXXXO-O-	XOOOX-X-XXXXX--XXOOXO-XXO-XOXXXX-OOXOOXX-XOX--OOOOXXOXXXOX-O--XO	16	5	false
OXXXO-XOXOX--X-O-OXO--OOXOOXOXO-O-XXOO-OX-OOO-OXXX-X-X---X--XX--	--OO--O---O-O-OOOX-XXX-OX-XXOO-X-XOXOXXOXX--XOX-X-O--OXOXO-XOOOX	16	13	false
XXXO-XX--O-X-OOOXXOXX--XOOXXX---XOXOXOXXO-OX--XOO---OO--X-X--X--	XOOXOX-X---OOXOXX-OXXO-X--XOXXXO-O-XXX--XO-O--OX--XX--OX--OX-XO-	16	8	false
O-X-OO-XX-OX-XOXX-O-OOXO---OO-O-OXXOO-XO-OOXOOOXX--XOXOOO--O--O-	X-O-XX-OO-XO-OXOO-X-XXOX---XX-X-XOOXX-OX-XXOXXXOO--OXOXXX--X--X-	16	7	false
OXXXO-OX-OX-XOXOOOX--OOXX--OOXXOXX-OXOOOO--OXXXOOOO-O--OOO-XXXO-	O-OXXOOOXOO-X-OOXXX---O-X--OOO-XOX-OXXOX-OOXOX-XOXOXOX-OXOXOOOO-	16	0	false
OX-----OO-OOX--XXOOXO-O-OO-XO--OX--OO--O-OXO-O-O-O----OXO--OXO--	-OXXX-OX-X---X--X-X-----O--XXXO-X-XXOOX---O--XX--XX-XX-OX--OXOXX	16	15	false
OXXXO-XOX-OXX-O--XOXOXX--X-XXOX-OOXOOOOX-XX-XX--XXXXX-OX-XOX-X--	-O-X--OXOOOXOO-OXOOO-XXOOO-XOOOO-OOXOXOXO-OXXO---X-XOOXO-O-O---X	16	12	false
OXOXO-XOXXXXOOO------XX--O-XX-OXX-OOOXXXO-XXX-X-OXOX-OXXOOXX--O-	OOOX--XOOX--O-XXXOXO--XOXXXOX-XX--XOX-OO-O-X-XO-OXXXOXOX-X-XX--O	16	3	false
